行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分
股份制银行Ⅲ,-2.2594518758199658,1.1871543445778412,-1.11,-0.8499489670000138,-1.1816210907132252,-2.1448230219179187,0.2222222222222222,0,12772799893.76,9,0.35121940720488065,修复,左上修复,41.3
印染,1.5082024856359084,-2.2622485340297405,-0.925,0.34517277054688655,0.2069765205870322,-0.16629627264397318,0.25,0,370040558.0,4,-0.051240035249676685,走弱,左上修复,40.1
餐饮,-1.3660394506781952,0.9360788638626536,-2.56,-2.041083889000017,-0.559495323528103,-3.5859073328359248,0.0,0,260601296.62,4,0.12328152025280881,修复,左上修复,39.8
火电设备,0.353758913021666,-0.8334186333183147,-1.4800000000000002,-1.1667536896000086,-0.7597303785406684,-1.8260962441004058,0.3333333333333333,0,488472893.0,3,-0.08137963844607887,走弱,左上修复,39.8
跨境物流,-2.144130301434999,-0.5977284905981212,-0.6,-0.6943893702499926,-1.5553931261131027,-1.9882080059819063,0.5,0,1224266368.62,12,0.20804635383574932,退潮,左下退潮,39.8
聚氨酯,-1.5486366041381796,0.23835833331128878,-1.8259999999999998,-0.7864984238991957,0.5275971038044558,-2.4684191643394526,0.2,0,3010462164.57,5,-0.154451008853153,修复,左上修复,39.7
改性塑料,1.7989422432299025,-1.9675243018626436,-0.744,0.8003013148223825,-0.9703278282272465,1.8389274052289961,0.4,0,1984479563.6299999,5,-0.08578701819672563,走弱,左下退潮,39.4
彩电,3.3120150795278818,-1.13793562462961,-0.17500000000000004,-1.07374793387498,-3.154931714754061,4.620869636951719,0.5,0,2441644662.08,4,-0.34663343497516796,走弱,左下退潮,38.8
消费电子,-0.1678774878166515,-0.13441954889771415,-0.25,-0.6911205596874637,-0.5464526599030406,0.03686105053908317,0.25,0,426564924.23,4,-0.2794446864061674,退潮,左下退潮,38.6
通信,-1.1833784209257143,-3.2128822979326706,0.1706666666666667,1.048455651922997,-0.5465262620878986,-5.141994148245443,0.4666666666666667,1,8700477170.1,15,-0.13106389390874362,退潮,右上加速,38.1
钢铁,-0.9491283873245974,-0.8160787417017955,-0.7983333333333333,-0.5266305314737707,-0.8684478315144073,-1.7043201406320985,0.2777777777777778,0,6229078752.49,18,0.14323528975297406,退潮,左下退潮,37.7
厨卫电器,-4.028594171311617,1.4496376549416983,0.44666666666666677,-1.3466773163555712,-1.008191189339791,-3.113812654437609,0.3333333333333333,0,144526840.66,3,-0.18545292390967316,修复,右下降温,37.6
超市,-3.503416914483474,-1.033414355129912,0.3028571428571429,-0.8858535924921584,-0.03997754322924152,-3.684859779962224,0.5714285714285714,0,1048479996.61,7,-0.32685828087539925,退潮,左上修复,37.3
贸易Ⅱ,-2.6007642778410722,0.6639467878525133,-1.2133333333333336,-0.6133395861718793,-0.823404582659959,-2.057733861368083,0.26666666666666666,0,2672349381.91,15,-0.0073698691013208695,修复,右上加速,37.1
农商行Ⅲ,-0.741746169029156,0.8243708726692717,-0.704,-0.0248277720000023,-2.098763292144712,0.5863096048909,0.2,0,1708823031.75,10,0.017750586836274618,修复,左下退潮,37.1
动物保健Ⅲ,-3.349850138920004,-1.5468392476980608,0.4383333333333333,0.8934285448153112,0.14438858468073246,-2.9783229547176937,0.3333333333333333,0,736215031.46,6,0.2264451378781207,退潮,右上加速,37.0
工业金属,-1.8253545072324944,-3.343735420705133,-0.5055555555555555,-0.9903332702727141,0.48584460850871203,-4.164474150247122,0.25925925925925924,1,15569005666.35,27,-0.01060403276993005,退潮,左上修复,36.9
底盘与发动机系统,-1.5709733727372093,-3.1909021188108877,0.657910447761194,-1.2021460546610574,-2.101689141525509,-2.250902157076662,0.6119402985074627,1,26499670499.79,67,0.05249936934096766,退潮,左下退潮,36.8
国防军工,-0.7729061415960711,-4.648036106493919,1.98,-0.29052799096159765,-2.6326254358792323,0.4792489735630401,0.7959183673469388,1,45250399201.07,49,-0.09429711373496086,退潮,左下退潮,36.5
门户网站,-2.1265654682239363,-1.8769643853572298,-0.3400000000000001,-1.3379314576000167,-1.535343342262041,-3.0815894132329436,0.5,0,836207586.3,4,0.3361217272352848,退潮,左下退潮,36.2
塑料包装,3.445494926619578,-1.42919268797588,-1.562,-1.2607800743767772,-2.058969997213156,5.489822946783929,0.2,0,1123039078.9,5,-0.12947652500883233,走弱,左下退潮,36.2
其他运输设备,-5.2653465190298006,-0.6716679196313112,-0.3,-1.5924797434500038,-0.3981475841864701,-5.2872190746367735,0.6,0,345783638.75,5,-0.30382075217016735,退潮,左上修复,35.9
橡胶助剂,2.0913315798249585,-0.3030315239075844,-1.53,-3.9356260387999886,-3.077232258188556,2.246818117990701,0.0,0,818236805.0,1,0.004214338820140551,走弱,左下退潮,35.7
食品及饲料添加剂,-3.190850740332015,0.354572224906033,-0.8214285714285714,-1.2217611343148693,-1.2509491362760916,-2.781819411789044,0.35714285714285715,0,3196733769.46,14,-0.07471603392258919,修复,左上修复,35.3
诊断服务,-2.4739504526418266,-0.7364249248148278,-0.04500000000000004,-0.9564466643499858,-1.0275148708282056,-1.8322229193537987,0.5,0,174651310.31,2,-0.2068804639094498,退潮,左下退潮,34.8
电网设备,-0.2175843155363344,-3.046484141773513,-0.1835555555555555,-0.5039704433225656,-1.7305065905805161,-0.40716600861444574,0.3111111111111111,2,26339298324.7,45,-0.06974327512242184,退潮,左下退潮,34.7
通信设备,1.2990125975265758,-3.037641604565857,-0.6937037037037037,-0.5648918421372384,-2.2541549146249173,2.340451860004622,0.4444444444444444,0,43403959679.56,27,-0.03478254050672225,走弱,左下退潮,34.6
粮油加工,-5.374346942262638,1.325791931507836,-0.4466666666666666,-1.3240888191851874,-1.851386355679352,-2.5710875706198344,0.3333333333333333,0,574157674.14,6,-0.06861797767327193,修复,右下降温,34.5
普钢,-1.2237077660821865,-0.5711823369761418,-1.7283333333333333,0.3590473584930587,-0.3060275879495533,-1.9632004911317669,0.0,0,689605099.5,6,-0.04850965946896724,退潮,右上加速,34.3
辅料,-1.4667750099956691,-1.017338496837672,-0.7633333333333333,-2.909563094844436,-1.7149455301543215,-1.055670224095262,0.3333333333333333,0,169283793.23000002,3,0.1016686665434885,退潮,左下退潮,34.2
印制电路板,7.35038780580611,-6.063754312487205,-0.9058333333333334,-3.9050546864914826,-2.0653400312611536,4.75084985174814,0.3333333333333333,0,49603906360.05,24,-0.18454646978156874,走弱,左下退潮,34.2
洗护用品,-0.08911206020898825,-0.22599956344632063,-1.355,-1.5646782090187328,-2.117799817019006,0.47551704859536414,0.25,0,330486270.47,4,-0.14117053537376567,退潮,左下退潮,34.1
文化用品,-3.148960630846816,1.131547793148272,-0.6133333333333334,-2.301565719674059,-3.3906488117552924,-2.5571555039600735,0.3333333333333333,0,308841467.13,3,0.06806942021139561,修复,左下退潮,33.9
乘用车,-4.154258923001771,-0.1985421636191053,0.10600000000000005,-0.7072277486383838,-1.7655631153395412,-4.1387369012821695,0.4,0,1869865825.04,5,0.03239367189345632,退潮,右上加速,33.8
印刷包装机械,-0.8613095126859446,-1.591102440702891,-2.7625,-2.947552990117175,-2.958202130523113,-2.873667086078624,0.5,0,1006533411.3,4,0.07284424710935222,退潮,左下退潮,33.8
光伏发电,-0.4392744098502865,1.1580280103727816,-3.0290909090909093,-3.6009763085081636,-7.019514496869661,-1.7841286155134473,0.2727272727272727,0,10081726874.52,11,-0.2265167611944653,修复,左下退潮,33.5
饰品,-3.7657557207183925,-1.8332475094895244,-1.1836363636363636,-0.3732461747792626,-2.01007731461037,-5.948560660766889,0.45454545454545453,0,2660244472.35,11,0.8021588613393373,退潮,右上加速,33.0
个护用品,-1.3209813650523206,-1.0671280349934424,-1.082,0.055966085280800826,-1.6312896775312224,-1.2395554011280785,0.4,0,413916328.33,5,-0.154166520127906,退潮,右下降温,32.9
医疗设备,-3.9110330206853985,-0.5320239957338891,-0.955,0.8951966895219154,-2.0938064863407324,-3.615900562378538,0.5,0,509650916.3,4,-0.05851050839445482,退潮,右上加速,32.6
水泥制造,-2.693809060416689,-0.01254676071821148,-1.52,-1.3735352791077071,-2.1934686831077688,-2.491865102639401,0.2857142857142857,0,2756409173.54,14,0.11344472558404517,退潮,左下退潮,32.6
肉制品,-1.8805162913491547,-2.9325039536965622,0.137142857142857,1.9377297562884532,-0.43460336925761345,-3.63561855077007,0.42857142857142855,0,1498385442.62,7,-0.07102156502225498,退潮,右上加速,31.9
铜,-0.23656785972850924,-4.135271441929915,-0.80625,0.47247352131079,-0.19086638105632048,-0.8757791277775318,0.1875,0,23754217315.81,16,-0.027672556052376063,退潮,左上修复,31.7
横向通用软件,-3.0659530918026454,-1.715176322976068,-0.49375,-2.1235172824492055,-3.0823101112382845,-3.9916235689664403,0.5,0,6368266113.39,8,0.2752115223197835,退潮,左下退潮,30.3
房地产综合服务,-4.261536089152547,1.0675988187862406,-2.83,-2.8282256758,-3.663902934988139,-3.867114410546957,0.0,0,100808261.0,1,0.4216960766306306,修复,左下退潮,30.3
酒店餐饮,-3.456805624789272,-0.13965126421013174,-2.5425,-0.14488347690625458,-2.011139532062023,-4.302016962719312,0.0,0,1141565360.25,4,0.24433497731484377,退潮,右上加速,29.9
摩托车及其他,-1.9896420296393529,-2.218110270295314,0.33,-0.5671298930775559,-0.7513455594734264,-1.649207917179496,0.2857142857142857,0,1618476341.0,7,0.003883433131300018,退潮,左下退潮,29.7
医疗美容,-2.7285212552396616,-0.708596138952597,-0.89,-2.6294201440000275,-0.30092249255703196,-2.33586463165395,0.0,0,28667797.76,1,-0.16341084368590042,退潮,左上修复,29.2
航运,-3.6147515067894047,-0.7110844104353774,-1.0472222222222223,0.5649982770536521,-0.615401287068329,-2.2101513506702197,0.1111111111111111,0,7556205295.04,18,-0.0506635896380917,退潮,右上加速,28.9
基础建设,-5.295651538196755,-2.7601156159444655,-0.8427272727272727,-1.8823553214935118,-3.79969612118235,-8.420724084370146,0.36363636363636365,1,1663446274.1,11,0.6934556073675442,退潮,左上修复,28.2
租赁,0.04608577519371604,-1.6008749752301092,-1.71,-0.05187434751112718,-2.6694727806557794,-1.7900787439499188,0.0,0,1057873739.05,3,-0.002056384867229699,走弱,左下退潮,27.7
其他小金属,-0.11503632706714173,-6.0161509327911515,0.04333333333333337,-2.144586382323155,-3.8003197692734303,1.1386267026649577,0.3333333333333333,1,17087084987.36,12,-0.16083482475623578,退潮,左下退潮,27.6
旅游及景区,-5.892844173241275,-1.316642421168546,-0.6645454545454546,-1.9751844691858644,-1.616868577511943,-8.558609186442423,0.2727272727272727,0,1602120733.33,11,0.10268406799698404,退潮,左上修复,27.1
贵金属,-5.7604433364896295,-5.715412221469986,-0.461111111111111,0.6138559858127612,-1.4167391161106213,-5.15028552471456,0.4444444444444444,0,11401929032.83,9,0.1659837279009826,退潮,右上加速,26.6
板材,-3.2704956211303013,-0.704855816506296,-2.200625,-0.25564069374511833,-2.075565161502013,-4.883338356695877,0.0625,0,7445510468.23,16,0.011218560512814113,退潮,右上加速,26.4
光学光电子,-0.6855623092461608,-3.6564780853511976,-0.0890909090909091,-1.9986762573499628,-2.284954504802017,-0.6296374955494177,0.4090909090909091,0,10721975900.82,22,-0.25963188665036196,退潮,左下退潮,25.9
综合电力设备商,-1.5786832043941823,-3.64415612595479,-0.30999999999999994,-1.4179476816999714,-5.535503372975392,-3.9027021498007186,0.5,0,4646200724.0,2,0.04172271549780704,退潮,左下退潮,25.7
人力资源服务,-2.319861113962118,-0.696532006114477,-0.465,0.844588962449988,-2.0757069656684446,-2.2302944171140093,0.0,0,106197950.0,2,-0.08526972314012482,退潮,右下降温,24.8
血液制品,-4.995903410943629,-1.240471054313267,-0.765,-0.7055396284375126,-2.9974394685648886,-6.2206270634268535,0.25,0,415466440.37,4,0.13160740567040996,退潮,右上加速,23.7
地面兵装Ⅱ,-3.1077284274952155,-5.6047061204781095,-0.1585714285714285,-1.9268013535755024,-4.244469505720671,-3.3842973726730174,0.7142857142857143,0,2500806727.67,7,-0.2556633743503187,退潮,左下退潮,23.2
输变电设备,-2.641930581108402,-2.08380468657043,-0.7311764705882353,1.140964018650914,-3.0309332905790853,-4.018996935515274,0.23529411764705882,1,11893470293.54,17,-0.25387879101342326,退潮,右下降温,22.9
其他专业工程,-3.657979156696811,-2.561210520797833,-0.7013333333333333,-1.1628086655996128,-1.750914729228592,-6.125833993644947,0.2,0,8125566556.1,15,0.01972776987178193,退潮,左上修复,22.3
医药流通,-5.231852188504682,-2.1348651797356957,-0.2717647058823529,-0.1980635700595479,-1.6609420818703868,-6.125285537649761,0.35294117647058826,0,2241857495.88,17,-0.2926045243684313,退潮,右上加速,22.2
教育出版,-4.7666229593561775,-1.348705941639387,-0.46875,1.0285560419433626,-2.433690458328641,-3.6016600689334766,0.25,0,715579064.0,8,-0.048260887876732994,退潮,右上加速,22.1
大宗用纸,-2.458365217097643,-1.64598085492707,-0.6863636363636364,0.3531781647392762,-2.9321224772538623,-1.852172763269666,0.2727272727272727,0,1336922744.1100001,11,-0.15668328424200872,退潮,右下降温,22.0
白银,-5.2277456924367876,-6.690410248733923,-1.2366666666666668,-0.3776640155111255,-1.3171923039472455,-6.904426830941601,0.3333333333333333,0,4847464914.89,3,-0.03350753704118803,退潮,右上加速,21.8
民爆制品,-4.444780121083358,-3.38736170884321,-0.4330769230769231,-1.330339606667752,-3.150779731038289,-5.271478303132704,0.38461538461538464,0,4721407650.5199995,13,0.07178053979239696,退潮,左下退潮,20.7
基建市政工程,-2.3598747735647336,-2.3218889834069314,-0.7645833333333334,0.06449979464584477,-2.9410950235288946,-1.898248686824966,0.20833333333333334,0,8028429889.87,24,-0.03699394097093911,退潮,右下降温,20.0
通信线缆及配套,1.1815218559036222,-7.597871593784873,-3.50875,-7.4452297255204964,-7.54664476395337,0.35439554977259036,0.0,0,34258115898.969997,8,-0.17680803168528725,走弱,左下退潮,19.6
IT服务Ⅱ,-3.9534086323567994,-2.2782549522000686,-0.5965957446808511,-2.385109934228058,-3.352847118975344,-6.061461477603746,0.3404255319148936,0,22795177349.2,47,-0.14330736543982792,退潮,左下退潮,19.4
其他医疗服务,-5.040936505584107,-1.0062911733135749,-1.8233333333333335,-3.102159030933338,-2.1350217878853495,-4.699908787091633,0.0,0,406637996.9,3,-0.35177486816890824,退潮,左下退潮,18.7
其他养殖,-15.318066012329425,-8.786210034506592,0.47,-9.062177905374991,-13.658500991440448,-18.54704066708347,1.0,0,70451430.2,1,-0.34142650653400797,退潮,左下退潮,18.7
钼,-3.4347062292412023,-18.843428203611207,-0.955,1.6081340516000076,-0.5651148258270067,-2.0020762414950988,0.0,0,945345043.73,2,-0.28519066691519956,退潮,左上修复,17.4
光伏主材,-4.39731214514234,-3.8980998555710507,-0.5266666666666667,-5.045207354511094,-7.622953972905499,-6.655711093468564,0.3333333333333333,0,3490547323.0,3,-0.026702397472254003,退潮,左下退潮,16.2
专业工程,-6.005513601866622,-7.165469070511354,-0.20777777777777773,-1.3922836122935656,-5.466489445195788,-8.29167779524209,0.4444444444444444,0,2468502690.63,9,-0.2604438249224086,退潮,左下退潮,14.6
其他生物制品,-5.435565651837741,-2.7558153248137356,-1.9899999999999998,-2.106080659090004,-3.6341253186648492,-8.278562422398661,0.1,0,2441291240.05,10,-0.2526334020957667,退潮,左上修复,12.2
涂料,-7.1411514185963405,-1.6722017952444015,-0.88,-5.759640677800004,-4.279021910856584,-11.09130835109523,0.0,0,196750835.0,1,-0.3614435609252773,退潮,左上修复,11.9
文字媒体,-2.799836681001141,-4.527431439423465,-1.3,-4.384311831999998,-6.769569473745374,-2.869101910798766,0.0,0,357001055.0,1,-0.2818265398969424,退潮,左下退潮,10.6
自然景区,-4.820424916428493,-3.3570560692308455,-1.49,-2.8567037556644803,-4.865961471560598,-8.622759013970438,0.0,0,1601940860.4,11,-0.34381562192185144,退潮,左下退潮,9.6
宠物食品,-13.460990059949474,-17.351046993231787,-3.72,-6.525680075200002,-20.87828426340055,-19.883457475702272,0.0,0,414750803.97,1,-0.28277187832224204,退潮,左下退潮,5.7
