行业名称,类型,排名,股票名称,代码,数值,展示
印制电路板,核心中军,3,胜宏科技,300476,9760929545.0,胜宏科技 97.6亿
印刷包装机械,1日先锋,1,达 意 隆,002209,-1.868,达 意 隆 -1.9%
印刷包装机械,1日先锋,2,新美星,300509,-3.09,新美星 -3.1%
印刷包装机械,1日先锋,3,XD凯腾精,920553,-3.495,XD凯腾精 -3.5%
印刷包装机械,3日动能,1,春光智能,920810,-0.5095541401273884,春光智能 -0.5%
印刷包装机械,3日动能,2,XD凯腾精,920553,-0.9360374414976724,XD凯腾精 -0.9%
印刷包装机械,3日动能,3,中亚股份,300512,-2.2455089820359153,中亚股份 -2.2%
印刷包装机械,5日趋势,1,春光智能,920810,-1.2642225031605614,春光智能 -1.3%
印刷包装机械,5日趋势,2,XD凯腾精,920553,-3.6418816388467445,XD凯腾精 -3.6%
印刷包装机械,5日趋势,3,东方精工,002611,-6.1142857142857165,东方精工 -6.1%
印刷包装机械,核心中军,1,东方精工,002611,771701522.0,东方精工 7.7亿
印刷包装机械,核心中军,2,炜冈科技,001256,145054180.0,炜冈科技 1.5亿
印刷包装机械,核心中军,3,永创智能,603901,111149913.0,永创智能 1.1亿
印染,1日先锋,1,航民股份,600987,0.0,航民股份 +0.0%
印染,1日先锋,2,迎丰股份,605055,-3.2,迎丰股份 -3.2%
印染,1日先锋,3,华纺股份,600448,-4.615,华纺股份 -4.6%
印染,3日动能,1,航民股份,600987,-1.393188854489158,航民股份 -1.4%
印染,3日动能,2,华纺股份,600448,-1.5873015873015928,华纺股份 -1.6%
印染,3日动能,3,迎丰股份,605055,-6.110572259941815,迎丰股份 -6.1%
印染,5日趋势,1,航民股份,600987,-2.1505376344086002,航民股份 -2.2%
印染,5日趋势,2,华纺股份,600448,-6.060606060606066,华纺股份 -6.1%
印染,5日趋势,3,迎丰股份,605055,-12.556458897922319,迎丰股份 -12.6%
印染,核心中军,1,富春染织,605189,247346218.0,富春染织 2.5亿
印染,核心中军,2,华纺股份,600448,60812801.0,华纺股份 0.6亿
印染,核心中军,3,迎丰股份,605055,51774623.0,迎丰股份 0.5亿
厨卫电器,1日先锋,1,万和电气,002543,-0.926,万和电气 -0.9%
厨卫电器,1日先锋,2,奥普科技,603551,-1.087,奥普科技 -1.1%
厨卫电器,1日先锋,3,日出东方,603366,-4.091,日出东方 -4.1%
厨卫电器,3日动能,1,万和电气,002543,-0.6191950464396245,万和电气 -0.6%
厨卫电器,3日动能,2,奥普科技,603551,-1.4084507042253613,奥普科技 -1.4%
厨卫电器,3日动能,3,日出东方,603366,-2.163833075734156,日出东方 -2.2%
厨卫电器,5日趋势,1,万和电气,002543,-3.458646616541361,万和电气 -3.5%
厨卫电器,5日趋势,2,奥普科技,603551,-4.811715481171552,奥普科技 -4.8%
厨卫电器,5日趋势,3,日出东方,603366,-12.689655172413794,日出东方 -12.7%
厨卫电器,核心中军,1,日出东方,603366,76220035.0,日出东方 0.8亿
厨卫电器,核心中军,2,万和电气,002543,21875774.0,万和电气 0.2亿
厨卫电器,核心中军,3,奥普科技,603551,15747723.0,奥普科技 0.2亿
厨房小家电,1日先锋,1,苏 泊 尔,002032,0.495,苏 泊 尔 +0.5%
厨房小家电,1日先锋,2,新宝股份,002705,-0.089,新宝股份 -0.1%
厨房小家电,1日先锋,3,小熊电器,002959,-0.467,小熊电器 -0.5%
厨房小家电,3日动能,1,九阳股份,002242,-0.5000000000000004,九阳股份 -0.5%
厨房小家电,3日动能,2,北鼎股份,300824,-0.9615384615384692,北鼎股份 -1.0%
厨房小家电,3日动能,3,新宝股份,002705,-0.9708737864077666,新宝股份 -1.0%
厨房小家电,5日趋势,1,苏 泊 尔,002032,-1.0208816705336576,苏 泊 尔 -1.0%
厨房小家电,5日趋势,2,鸿智科技,920926,-3.496503496503489,鸿智科技 -3.5%
厨房小家电,5日趋势,3,九阳股份,002242,-3.5151515151515156,九阳股份 -3.5%
厨房小家电,核心中军,1,爱仕达,002403,80703130.0,爱仕达 0.8亿
厨房小家电,核心中军,2,利仁科技,001259,77760836.0,利仁科技 0.8亿
厨房小家电,核心中军,3,苏 泊 尔,002032,64651786.0,苏 泊 尔 0.6亿
厨房电器,1日先锋,1,浙江美大,002677,0.0,浙江美大 +0.0%
厨房电器,1日先锋,2,华帝股份,002035,-0.217,华帝股份 -0.2%
厨房电器,1日先锋,3,老板电器,002508,-0.462,老板电器 -0.5%
厨房电器,3日动能,1,亿田智能,300911,13.953488372093027,亿田智能 +14.0%
厨房电器,3日动能,2,华帝股份,002035,0.8771929824561431,华帝股份 +0.9%
厨房电器,3日动能,3,老板电器,002508,0.26595744680850686,老板电器 +0.3%
厨房电器,5日趋势,1,亿田智能,300911,5.98591549295775,亿田智能 +6.0%
厨房电器,5日趋势,2,老板电器,002508,-1.5665796344647487,老板电器 -1.6%
厨房电器,5日趋势,3,华帝股份,002035,-1.9189765458422325,华帝股份 -1.9%
厨房电器,核心中军,1,亿田智能,300911,240985701.0,亿田智能 2.4亿
厨房电器,核心中军,2,火星人,300894,167887808.0,火星人 1.7亿
厨房电器,核心中军,3,老板电器,002508,60552709.0,老板电器 0.6亿
商业地产,1日先锋,1,中国国贸,600007,0.357,中国国贸 +0.4%
商业地产,1日先锋,2,陆家嘴,600663,0.152,陆家嘴 +0.2%
商业地产,1日先锋,3,新城控股,601155,-3.509,新城控股 -3.5%
商业地产,3日动能,1,陆家嘴,600663,3.4482758620689724,陆家嘴 +3.4%
商业地产,3日动能,2,中国国贸,600007,1.2860082304526843,中国国贸 +1.3%
商业地产,3日动能,3,新城控股,601155,0.8687258687258614,新城控股 +0.9%
商业地产,5日趋势,1,陆家嘴,600663,3.4482758620689724,陆家嘴 +3.4%
商业地产,5日趋势,2,中国国贸,600007,-0.6057546693588933,中国国贸 -0.6%
商业地产,5日趋势,3,新城控股,601155,-1.4150943396226467,新城控股 -1.4%
商业地产,核心中军,1,招商蛇口,001979,469862453.0,招商蛇口 4.7亿
商业地产,核心中军,2,新城控股,601155,183008510.0,新城控股 1.8亿
商业地产,核心中军,3,金 融 街,000402,102541558.0,金 融 街 1.0亿
商用车,1日先锋,1,宇通客车,600066,1.232,宇通客车 +1.2%
商用车,1日先锋,2,安凯客车,000868,-2.941,安凯客车 -2.9%
商用车,1日先锋,3,中通客车,000957,-3.02,中通客车 -3.0%
商用车,3日动能,1,宇通客车,600066,-0.06951685783802564,宇通客车 -0.1%
商用车,3日动能,2,安凯客车,000868,-1.7857142857142905,安凯客车 -1.8%
商用车,3日动能,3,曙光股份,600303,-2.429149797570851,曙光股份 -2.4%
商用车,5日趋势,1,宇通客车,600066,-2.0109066121336006,宇通客车 -2.0%
商用车,5日趋势,2,安凯客车,000868,-4.069767441860472,安凯客车 -4.1%
商用车,5日趋势,3,曙光股份,600303,-6.949806949806936,曙光股份 -6.9%
商用车,核心中军,1,宇通客车,600066,541611479.0,宇通客车 5.4亿
商用车,核心中军,2,金龙汽车,600686,259369087.0,金龙汽车 2.6亿
商用车,核心中军,3,曙光股份,600303,76360111.0,曙光股份 0.8亿
商用载货车,1日先锋,1,江铃汽车,000550,-0.43,江铃汽车 -0.4%
商用载货车,1日先锋,2,一汽解放,000800,-1.14,一汽解放 -1.1%
商用载货车,1日先锋,3,中集车辆,301039,-2.009,中集车辆 -2.0%
商用载货车,3日动能,1,江淮汽车,600418,1.7993702204228468,江淮汽车 +1.8%
商用载货车,3日动能,2,汉马科技,600375,-0.7874015748031593,汉马科技 -0.8%
商用载货车,3日动能,3,东风股份,600006,-1.724137931034475,东风股份 -1.7%
商用载货车,5日趋势,1,中集车辆,301039,-3.8028169014084456,中集车辆 -3.8%
商用载货车,5日趋势,2,一汽解放,000800,-4.409448818897632,一汽解放 -4.4%
商用载货车,5日趋势,3,江铃汽车,000550,-4.422169811320753,江铃汽车 -4.4%
商用载货车,核心中军,1,江淮汽车,600418,1795759389.0,江淮汽车 18.0亿
商用载货车,核心中军,2,福田汽车,600166,476199931.0,福田汽车 4.8亿
商用载货车,核心中军,3,中国重汽,000951,232360593.0,中国重汽 2.3亿
商贸零售,1日先锋,1,赛维时代,301381,5.138,赛维时代 +5.1%
商贸零售,1日先锋,2,锦和商管,603682,1.152,锦和商管 +1.2%
商贸零售,1日先锋,3,大东方,600327,0.89,大东方 +0.9%
商贸零售,3日动能,1,锦和商管,603682,9.749999999999993,锦和商管 +9.7%
商贸零售,3日动能,2,赛维时代,301381,4.503020318506312,赛维时代 +4.5%
商贸零售,3日动能,3,宁波中百,600857,3.232533889468203,宁波中百 +3.2%
商贸零售,5日趋势,1,锦和商管,603682,8.798017348203203,锦和商管 +8.8%
商贸零售,5日趋势,2,大东方,600327,2.4096385542168752,大东方 +2.4%
商贸零售,5日趋势,3,居然智家,000785,0.0,居然智家 +0.0%
商贸零售,核心中军,1,小商品城,600415,454631701.0,小商品城 4.5亿
商贸零售,核心中军,2,浙江东日,600113,438955732.0,浙江东日 4.4亿
商贸零售,核心中军,3,供销大集,000564,359262871.0,供销大集 3.6亿
啤酒,1日先锋,1,燕京啤酒,000729,2.581,燕京啤酒 +2.6%
啤酒,1日先锋,2,珠江啤酒,002461,2.567,珠江啤酒 +2.6%
啤酒,1日先锋,3,青岛啤酒,600600,0.299,青岛啤酒 +0.3%
啤酒,3日动能,1,珠江啤酒,002461,2.0434227330779153,珠江啤酒 +2.0%
啤酒,3日动能,2,青岛啤酒,600600,0.6565372350403109,青岛啤酒 +0.7%
啤酒,3日动能,3,燕京啤酒,000729,0.5420054200542035,燕京啤酒 +0.5%
啤酒,5日趋势,1,燕京啤酒,000729,2.110091743119269,燕京啤酒 +2.1%
啤酒,5日趋势,2,珠江啤酒,002461,1.5247776365946653,珠江啤酒 +1.5%
啤酒,5日趋势,3,青岛啤酒,600600,-1.4327700220426176,青岛啤酒 -1.4%
啤酒,核心中军,1,燕京啤酒,000729,408552039.0,燕京啤酒 4.1亿
啤酒,核心中军,2,青岛啤酒,600600,260752090.0,青岛啤酒 2.6亿
啤酒,核心中军,3,重庆啤酒,600132,128468087.0,重庆啤酒 1.3亿
固废治理,1日先锋,1,三峰环境,601827,4.095,三峰环境 +4.1%
固废治理,1日先锋,2,瀚蓝环境,600323,3.333,瀚蓝环境 +3.3%
固废治理,1日先锋,3,永兴股份,601033,1.8,永兴股份 +1.8%
固废治理,3日动能,1,三峰环境,601827,3.4120734908136496,三峰环境 +3.4%
固废治理,3日动能,2,侨银股份,002973,1.8962075848303561,侨银股份 +1.9%
固废治理,3日动能,3,中科环保,301175,0.6048387096774244,中科环保 +0.6%
固废治理,5日趋势,1,劲旅环境,001230,6.565656565656552,劲旅环境 +6.6%
固废治理,5日趋势,2,三峰环境,601827,1.9404915912031084,三峰环境 +1.9%
固废治理,5日趋势,3,新安洁,920370,0.0,新安洁 +0.0%
固废治理,核心中军,1,高能环境,603588,1229151802.0,高能环境 12.3亿
固废治理,核心中军,2,浙富控股,002266,646304122.0,浙富控股 6.5亿
固废治理,核心中军,3,惠城环保,300779,419607572.0,惠城环保 4.2亿
国防军工,1日先锋,1,星网宇达,002829,5.077,星网宇达 +5.1%
国防军工,1日先锋,2,中航高科,600862,1.987,中航高科 +2.0%
国防军工,1日先锋,3,中国卫星,600118,1.377,中国卫星 +1.4%
国防军工,3日动能,1,星网宇达,002829,27.109181141439187,星网宇达 +27.1%
国防军工,3日动能,2,航天环宇,688523,19.397170391634177,航天环宇 +19.4%
国防军工,3日动能,3,中国卫星,600118,17.10509431541127,中国卫星 +17.1%
国防军工,5日趋势,1,星网宇达,002829,18.713789107763603,星网宇达 +18.7%
国防军工,5日趋势,2,高德红外,002414,13.555194805194803,高德红外 +13.6%
国防军工,5日趋势,3,中国卫星,600118,9.753457606734806,中国卫星 +9.8%
国防军工,核心中军,1,中国卫星,600118,13710708461.0,中国卫星 137.1亿
国防军工,核心中军,2,航天电子,600879,7369211411.0,航天电子 73.7亿
国防军工,核心中军,3,华丰科技,688629,5907066522.0,华丰科技 59.1亿
地面兵装Ⅱ,1日先锋,1,内蒙一机,600967,-6.319,内蒙一机 -6.3%
地面兵装Ⅱ,1日先锋,2,捷强装备,300875,-6.79,捷强装备 -6.8%
地面兵装Ⅱ,1日先锋,3,长城军工,601606,-6.852,长城军工 -6.9%
地面兵装Ⅱ,3日动能,1,天秦装备,300922,9.478021978021967,天秦装备 +9.5%
地面兵装Ⅱ,3日动能,2,银河电子,002519,1.1257035647279423,银河电子 +1.1%
地面兵装Ⅱ,3日动能,3,捷强装备,300875,-1.187980433263447,捷强装备 -1.2%
地面兵装Ⅱ,5日趋势,1,天秦装备,300922,2.5740025740025763,天秦装备 +2.6%
地面兵装Ⅱ,5日趋势,2,银河电子,002519,-3.9215686274509887,银河电子 -3.9%
地面兵装Ⅱ,5日趋势,3,捷强装备,300875,-5.544422177688713,捷强装备 -5.5%
地面兵装Ⅱ,核心中军,1,中兵红箭,000519,1510103997.0,中兵红箭 15.1亿
地面兵装Ⅱ,核心中军,2,长城军工,601606,491469126.0,长城军工 4.9亿
地面兵装Ⅱ,核心中军,3,光电股份,600184,474298399.0,光电股份 4.7亿
基建市政工程,1日先锋,1,交建股份,603815,2.946,交建股份 +2.9%
基建市政工程,1日先锋,2,隧道股份,600820,1.299,隧道股份 +1.3%
基建市政工程,1日先锋,3,浙江交科,002061,0.855,浙江交科 +0.9%
基建市政工程,3日动能,1,交建股份,603815,5.2710843373493965,交建股份 +5.3%
基建市政工程,3日动能,2,隧道股份,600820,1.2987012987013102,隧道股份 +1.3%
基建市政工程,3日动能,3,龙建股份,600853,0.6472491909385036,龙建股份 +0.6%
基建市政工程,5日趋势,1,交建股份,603815,14.402618657937794,交建股份 +14.4%
基建市政工程,5日趋势,2,隧道股份,600820,1.486988847583648,隧道股份 +1.5%
基建市政工程,5日趋势,3,山东路桥,000498,0.4089979550102374,山东路桥 +0.4%
基建市政工程,核心中军,1,中国能建,601868,731864813.0,中国能建 7.3亿
基建市政工程,核心中军,2,中国中铁,601390,421254683.0,中国中铁 4.2亿
基建市政工程,核心中军,3,中国电建,601669,404931749.0,中国电建 4.0亿
基础化工,1日先锋,1,争光股份,301092,11.418,争光股份 +11.4%
基础化工,1日先锋,2,沃顿科技,000920,10.039,沃顿科技 +10.0%
基础化工,1日先锋,3,宁波色母,301019,9.661,宁波色母 +9.7%
基础化工,3日动能,1,沃顿科技,000920,23.612334801762103,沃顿科技 +23.6%
基础化工,3日动能,2,蓝晓科技,300487,18.813056379821937,蓝晓科技 +18.8%
基础化工,3日动能,3,争光股份,301092,18.005006739842088,争光股份 +18.0%
基础化工,5日趋势,1,沃顿科技,000920,14.905814905814886,沃顿科技 +14.9%
基础化工,5日趋势,2,争光股份,301092,14.115456238361258,争光股份 +14.1%
基础化工,5日趋势,3,蓝晓科技,300487,10.914127423822716,蓝晓科技 +10.9%
基础化工,核心中军,1,昊华科技,600378,4258679036.0,昊华科技 42.6亿
基础化工,核心中军,2,东材科技,601208,3366817722.0,东材科技 33.7亿
基础化工,核心中军,3,巨化股份,600160,2994033914.0,巨化股份 29.9亿
基础建设,1日先锋,1,园林股份,605303,1.018,园林股份 +1.0%
基础建设,1日先锋,2,冠中生态,300948,-1.288,冠中生态 -1.3%
基础建设,1日先锋,3,蒙草生态,300355,-3.584,蒙草生态 -3.6%
基础建设,3日动能,1,园林股份,605303,6.985466479137381,园林股份 +7.0%
基础建设,3日动能,2,蒙草生态,300355,-1.1029411764705954,蒙草生态 -1.1%
基础建设,3日动能,3,天域生物,603717,-2.225755166931631,天域生物 -2.2%
基础建设,5日趋势,1,园林股份,605303,3.164556962025311,园林股份 +3.2%
基础建设,5日趋势,2,蒙草生态,300355,-3.9285714285714257,蒙草生态 -3.9%
基础建设,5日趋势,3,杭州园林,300649,-4.253810705423611,杭州园林 -4.3%
基础建设,核心中军,1,节能铁汉,300197,280678710.0,节能铁汉 2.8亿
基础建设,核心中军,2,园林股份,605303,252372479.0,园林股份 2.5亿
基础建设,核心中军,3,杭州园林,300649,240771360.0,杭州园林 2.4亿
塑料包装,1日先锋,1,永新股份,002014,1.974,永新股份 +2.0%
塑料包装,1日先锋,2,紫江企业,600210,0.645,紫江企业 +0.6%
塑料包装,1日先锋,3,金富科技,003018,-3.251,金富科技 -3.3%
塑料包装,3日动能,1,永新股份,002014,1.4018691588784993,永新股份 +1.4%
塑料包装,3日动能,2,紫江企业,600210,0.9708737864077666,紫江企业 +1.0%
塑料包装,3日动能,3,金富科技,003018,0.6441223832528209,金富科技 +0.6%
塑料包装,5日趋势,1,紫江企业,600210,-1.421800947867291,紫江企业 -1.4%
塑料包装,5日趋势,2,永新股份,002014,-2.2522522522522515,永新股份 -2.3%
塑料包装,5日趋势,3,沪江材料,920204,-5.3291536050156685,沪江材料 -5.3%
塑料包装,核心中军,1,金富科技,003018,501925890.0,金富科技 5.0亿
塑料包装,核心中军,2,王子新材,002735,259915611.0,王子新材 2.6亿
塑料包装,核心中军,3,珠海中富,000659,123949509.0,珠海中富 1.2亿
复合肥,1日先锋,1,新洋丰,000902,-0.25,新洋丰 -0.2%
复合肥,1日先锋,2,史丹利,002588,-0.983,史丹利 -1.0%
复合肥,1日先锋,3,红四方,603395,-1.213,红四方 -1.2%
复合肥,3日动能,1,红四方,603395,0.2461841457410241,红四方 +0.2%
复合肥,3日动能,2,新洋丰,000902,-0.9105960264900625,新洋丰 -0.9%
复合肥,3日动能,3,史丹利,002588,-2.0656136087484844,史丹利 -2.1%
复合肥,5日趋势,1,红四方,603395,-2.723363592928807,红四方 -2.7%
复合肥,5日趋势,2,新洋丰,000902,-4.009623095429027,新洋丰 -4.0%
复合肥,5日趋势,3,天禾股份,002999,-5.964912280701751,天禾股份 -6.0%
复合肥,核心中军,1,芭田股份,002170,244603001.0,芭田股份 2.4亿
复合肥,核心中军,2,云图控股,002539,200967221.0,云图控股 2.0亿
复合肥,核心中军,3,金正大,002470,187380200.0,金正大 1.9亿
多业态零售,1日先锋,1,重庆百货,600729,1.242,重庆百货 +1.2%
多业态零售,1日先锋,2,百联股份,600827,0.925,百联股份 +0.9%
多业态零售,1日先锋,3,大商股份,600694,0.641,大商股份 +0.6%
多业态零售,3日动能,1,赫美集团,002356,1.8867924528301883,赫美集团 +1.9%
多业态零售,3日动能,2,益民集团,600824,1.1730205278592365,益民集团 +1.2%
多业态零售,3日动能,3,利群股份,601366,0.5830903790087438,利群股份 +0.6%
多业态零售,5日趋势,1,利群股份,601366,0.0,利群股份 +0.0%
多业态零售,5日趋势,2,益民集团,600824,-0.8620689655172376,益民集团 -0.9%
多业态零售,5日趋势,3,重庆百货,600729,-1.4105793450881698,重庆百货 -1.4%
多业态零售,核心中军,1,合百集团,000417,526080155.0,合百集团 5.3亿
多业态零售,核心中军,2,赫美集团,002356,102649872.0,赫美集团 1.0亿
多业态零售,核心中军,3,百联股份,600827,86967488.0,百联股份 0.9亿
多元金融,1日先锋,1,南华期货,603093,-1.878,南华期货 -1.9%
多元金融,1日先锋,2,永安期货,600927,-2.243,永安期货 -2.2%
多元金融,1日先锋,3,弘业期货,001236,-3.433,弘业期货 -3.4%
多元金融,3日动能,1,永安期货,600927,-1.2499999999999956,永安期货 -1.2%
多元金融,3日动能,2,翠微股份,603123,-1.7721518987341867,翠微股份 -1.8%
多元金融,3日动能,3,弘业期货,001236,-2.315484804630974,弘业期货 -2.3%
多元金融,5日趋势,1,永安期货,600927,-1.8633540372670843,永安期货 -1.9%
多元金融,5日趋势,2,仁东控股,002647,-3.237410071942437,仁东控股 -3.2%
多元金融,5日趋势,3,四川双马,000935,-5.225563909774433,四川双马 -5.2%
多元金融,核心中军,1,拉卡拉,300773,423803051.0,拉卡拉 4.2亿
多元金融,核心中军,2,仁东控股,002647,343872682.0,仁东控股 3.4亿
多元金融,核心中军,3,四川双马,000935,192912554.0,四川双马 1.9亿
大宗用纸,1日先锋,1,太阳纸业,002078,0.992,太阳纸业 +1.0%
大宗用纸,1日先锋,2,华泰股份,600308,-0.312,华泰股份 -0.3%
大宗用纸,1日先锋,3,山鹰国际,600567,-2.206,山鹰国际 -2.2%
大宗用纸,3日动能,1,景兴纸业,002067,7.336956521739135,景兴纸业 +7.3%
大宗用纸,3日动能,2,太阳纸业,002078,4.009433962264142,太阳纸业 +4.0%
大宗用纸,3日动能,3,华泰股份,600308,0.9463722397476504,华泰股份 +0.9%
大宗用纸,5日趋势,1,太阳纸业,002078,2.9571984435797782,太阳纸业 +3.0%
大宗用纸,5日趋势,2,华泰股份,600308,0.0,华泰股份 +0.0%
大宗用纸,5日趋势,3,山鹰国际,600567,-3.6231884057970842,山鹰国际 -3.6%
大宗用纸,核心中军,1,太阳纸业,002078,386573055.0,太阳纸业 3.9亿
大宗用纸,核心中军,2,景兴纸业,002067,268682177.0,景兴纸业 2.7亿
大宗用纸,核心中军,3,博汇纸业,600966,154588738.0,博汇纸业 1.5亿
定制家居,1日先锋,1,皮阿诺,002853,0.224,皮阿诺 +0.2%
定制家居,1日先锋,2,索菲亚,002572,0.13,索菲亚 +0.1%
定制家居,1日先锋,3,欧派家居,603833,-1.391,欧派家居 -1.4%
定制家居,3日动能,1,好莱客,603898,15.213946117274158,好莱客 +15.2%
定制家居,3日动能,2,皮阿诺,002853,7.503607503607523,皮阿诺 +7.5%
定制家居,3日动能,3,王力安防,605268,0.9846827133479286,王力安防 +1.0%
定制家居,5日趋势,1,皮阿诺,002853,11.083499005964214,皮阿诺 +11.1%
定制家居,5日趋势,2,好莱客,603898,4.08017179670721,好莱客 +4.1%
定制家居,5日趋势,3,欧派家居,603833,-1.9674146941284998,欧派家居 -2.0%
定制家居,核心中军,1,德尔未来,002631,279384414.0,德尔未来 2.8亿
定制家居,核心中军,2,好莱客,603898,205931225.0,好莱客 2.1亿
定制家居,核心中军,3,顶固集创,300749,150458559.0,顶固集创 1.5亿
宠物食品,1日先锋,1,路斯股份,920419,-2.378,路斯股份 -2.4%
宠物食品,1日先锋,2,中宠股份,002891,-2.841,中宠股份 -2.8%
宠物食品,1日先锋,3,乖宝宠物,301498,-3.61,乖宝宠物 -3.6%
宠物食品,3日动能,1,路斯股份,920419,-1.1518324607329933,路斯股份 -1.2%
宠物食品,3日动能,2,中宠股份,002891,-2.0461309523809534,中宠股份 -2.0%
宠物食品,3日动能,3,乖宝宠物,301498,-3.2133676092545027,乖宝宠物 -3.2%
宠物食品,5日趋势,1,路斯股份,920419,-1.564129301355588,路斯股份 -1.6%
宠物食品,5日趋势,2,中宠股份,002891,-6.730428622033302,中宠股份 -6.7%
宠物食品,5日趋势,3,乖宝宠物,301498,-7.380073800738007,乖宝宠物 -7.4%
宠物食品,核心中军,1,中宠股份,002891,158620703.0,中宠股份 1.6亿
宠物食品,核心中军,2,乖宝宠物,301498,121182714.0,乖宝宠物 1.2亿
宠物食品,核心中军,3,佩蒂股份,300673,49920711.0,佩蒂股份 0.5亿
家居用品,1日先锋,1,丰林集团,601996,4.933,丰林集团 +4.9%
家居用品,1日先锋,2,德艺文创,300640,2.09,德艺文创 +2.1%
家居用品,1日先锋,3,恒鑫生活,301501,1.684,恒鑫生活 +1.7%
家居用品,3日动能,1,德艺文创,300640,11.403508771929815,德艺文创 +11.4%
家居用品,3日动能,2,丰林集团,601996,7.339449541284382,丰林集团 +7.3%
家居用品,3日动能,3,恒鑫生活,301501,2.8507960014809264,恒鑫生活 +2.9%
家居用品,5日趋势,1,丰林集团,601996,7.339449541284382,丰林集团 +7.3%
家居用品,5日趋势,2,德艺文创,300640,6.543624161073813,德艺文创 +6.5%
家居用品,5日趋势,3,恒鑫生活,301501,1.497990500548041,恒鑫生活 +1.5%
家居用品,核心中军,1,美新科技,301588,445261729.0,美新科技 4.5亿
家居用品,核心中军,2,德艺文创,300640,253221185.0,德艺文创 2.5亿
家居用品,核心中军,3,天安新材,603725,238850616.0,天安新材 2.4亿
家用电器,1日先锋,1,XD奇精机,603677,10.032,XD奇精机 +10.0%
家用电器,1日先锋,2,极米科技,688696,1.895,极米科技 +1.9%
家用电器,1日先锋,3,立霸股份,603519,0.883,立霸股份 +0.9%
家用电器,3日动能,1,XD奇精机,603677,10.383386581469644,XD奇精机 +10.4%
家用电器,3日动能,2,极米科技,688696,6.9972272060022656,极米科技 +7.0%
家用电器,3日动能,3,和而泰,002402,5.506141465480741,和而泰 +5.5%
家用电器,5日趋势,1,XD奇精机,603677,4.696969696969711,XD奇精机 +4.7%
家用电器,5日趋势,2,三星新材,603578,3.5188216039279796,三星新材 +3.5%
家用电器,5日趋势,3,极米科技,688696,0.9075526842024173,极米科技 +0.9%
家用电器,核心中军,1,三花智控,002050,3068892572.0,三花智控 30.7亿
家用电器,核心中军,2,和而泰,002402,1906405291.0,和而泰 19.1亿
家用电器,核心中军,3,天银机电,300342,1896978152.0,天银机电 19.0亿
小家电,1日先锋,1,飞科电器,603868,-1.749,飞科电器 -1.7%
小家电,1日先锋,2,彩虹集团,003023,-2.463,彩虹集团 -2.5%
小家电,1日先锋,3,倍轻松,688793,-3.431,倍轻松 -3.4%
小家电,3日动能,1,倍轻松,688793,-0.19342359767891004,倍轻松 -0.2%
小家电,3日动能,2,飞科电器,603868,-1.4238410596026485,飞科电器 -1.4%
小家电,3日动能,3,倍益康,920199,-2.347209920283422,倍益康 -2.3%
小家电,5日趋势,1,飞科电器,603868,-3.5945595854922296,飞科电器 -3.6%
小家电,5日趋势,2,倍轻松,688793,-5.088902513795213,倍轻松 -5.1%
小家电,5日趋势,3,彩虹集团,003023,-9.660194174757287,彩虹集团 -9.7%
小家电,核心中军,1,彩虹集团,003023,45380925.0,彩虹集团 0.5亿
小家电,核心中军,2,飞科电器,603868,24264074.0,飞科电器 0.2亿
小家电,核心中军,3,倍益康,920199,23856646.0,倍益康 0.2亿
小金属,1日先锋,1,翔鹭钨业,002842,5.149,翔鹭钨业 +5.1%
小金属,1日先锋,2,章源钨业,002378,-2.813,章源钨业 -2.8%
小金属,1日先锋,3,盛和资源,600392,-4.24,盛和资源 -4.2%
小金属,3日动能,1,翔鹭钨业,002842,3.021064301552112,翔鹭钨业 +3.0%
小金属,3日动能,2,章源钨业,002378,-3.8670039754246432,章源钨业 -3.9%
小金属,3日动能,3,盛和资源,600392,-4.9448304045770275,盛和资源 -4.9%
小金属,5日趋势,1,翔鹭钨业,002842,-8.538385826771655,翔鹭钨业 -8.5%
小金属,5日趋势,2,中国稀土,000831,-12.045365662886198,中国稀土 -12.0%
小金属,5日趋势,3,章源钨业,002378,-12.413566019097788,章源钨业 -12.4%
小金属,核心中军,1,中钨高新,000657,4863855117.0,中钨高新 48.6亿
小金属,核心中军,2,北方稀土,600111,4142766793.0,北方稀土 41.4亿
小金属,核心中军,3,厦门钨业,600549,3325863508.0,厦门钨业 33.3亿
工业金属,1日先锋,1,宏桥控股,002379,10.035,宏桥控股 +10.0%
工业金属,1日先锋,2,焦作万方,000612,3.097,焦作万方 +3.1%
工业金属,1日先锋,3,创新新材,600361,0.0,创新新材 +0.0%
工业金属,3日动能,1,宏桥控股,002379,12.367491166077738,宏桥控股 +12.4%
工业金属,3日动能,2,神火股份,000933,5.66468707172223,神火股份 +5.7%
工业金属,3日动能,3,永茂泰,605208,4.465799886941779,永茂泰 +4.5%
工业金属,5日趋势,1,永茂泰,605208,7.504363001745196,永茂泰 +7.5%
工业金属,5日趋势,2,宏桥控股,002379,4.8121292023731055,宏桥控股 +4.8%
工业金属,5日趋势,3,神火股份,000933,2.7087033747779765,神火股份 +2.7%
工业金属,核心中军,1,神火股份,000933,2258612751.0,神火股份 22.6亿
工业金属,核心中军,2,云铝股份,000807,2113814277.0,云铝股份 21.1亿
工业金属,核心中军,3,中国铝业,601600,1640440312.0,中国铝业 16.4亿
工程机械,1日先锋,1,泰凯英,920020,0.303,泰凯英 +0.3%
