行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
商用载货车,2.077824713834723,3.6276375782741326,-3.58675,-2.1220062728402933,-5.704109059600881,-0.3700663800728421,0.0,0,2953229999.0,8,-0.06470377743395339,领涨,右下降温,51.0,汽车机器人,细分题材,55.4,58.4,6.4,11,6,退潮防守
定制家居,2.0576901393119553,0.8787683443369184,-4.514125,-2.3628420057234645,-5.990258611976573,-3.6221783396864105,0.125,0,1200880977.0,16,-0.08728667880951113,领涨,右下降温,50.8,大消费,细分题材,51.1,71.5,11.0,6,34,退潮防守
石油石化,2.6266758366997176,1.2642950855124828,-2.6921176470588235,-2.2507512766134496,-7.117414034041025,-1.302580637448414,0.17647058823529413,0,9850050357.0,17,0.10073854254700287,领涨,左下退潮,50.7,资源化工,宽基主线,54.6,59.6,6.7,9,9,退潮防守
美容护理,5.455562244924361,0.6345733116540565,-3.4343999999999997,-2.6100119118422915,-5.719722437593456,1.775877365242784,0.0,0,1701272009.0,15,-0.11135512450627705,领涨,左下退潮,49.5,大消费,细分题材,49.4,71.5,11.0,6,35,退潮防守
房地产服务,1.4672398753275602,1.833626706559705,-2.6866999999999996,-0.9850179590304542,-5.173452655039156,-1.8896332207589683,0.0,0,670233140.0,10,-0.06251650752037508,领涨,右下降温,49.4,地产基建,细分题材,49.4,73.6,6.3,4,11,退潮防守
家居用品,0.009613250042942815,2.568441052557112,-4.498166666666666,-3.86713265856673,-7.466086742889432,-1.961956917516705,0.1111111111111111,0,3241572467.0,36,0.014403438613426411,领涨,左下退潮,49.4,大消费,细分题材,49.2,71.5,11.0,6,36,退潮防守
电力,-0.6308631016970804,2.1299299893472976,-2.2829183673469386,-0.7031872265030992,-4.90827866575978,-3.376984133916683,0.24489795918367346,0,15462585104.0,49,0.07928287874351536,修复,右下降温,49.3,新能源电力,细分题材,57.6,41.3,4.1,14,1,修复观察
食品及饲料添加剂,0.5875268803574732,0.7354620855017738,-1.9973333333333334,-1.1786245982549737,-5.812843591160122,-2.4115122407082135,0.20833333333333334,0,2474971802.0,24,-0.09792097065464922,领涨,右下降温,49.2,大消费,细分题材,49.0,71.5,11.0,6,37,退潮防守
其他家电Ⅱ,1.1366133146028856,2.3713895991321317,-2.837666666666667,-2.84228492191978,-5.6585845976803935,-0.4430421810349694,0.0,0,121290407.0,3,-0.05467492998291257,领涨,左下退潮,49.1,大消费,微型题材,48.8,71.5,11.0,6,38,退潮防守
沪深主板指数,0.9627907672218106,0.4555790842442953,-3.122614370881707,-2.0426253493453173,-5.773439000533765,-3.0931298373395255,0.18951992469406967,30,1599250621253.0,3187,-0.0879898971837424,领涨,右下降温,48.8,市场指数,指数参考,54.4,50.4,5.7,12,1,指数参考
造纸,1.8624876372458428,1.3410977280409444,-3.7171538461538463,-4.463943353263511,-7.77059964264385,-2.881569224603009,0.07692307692307693,0,2146842378.0,13,0.10322565347628965,领涨,左下退潮,48.7,大消费,细分题材,48.3,71.5,11.0,6,39,退潮防守
火电设备,-0.6269391122865139,-0.4495492478643002,-2.46425,3.5624987508781736,-3.186120249656754,-2.8654515772935873,0.25,0,1317019832.0,4,0.34243914160205957,退潮,右上加速,48.6,新能源电力,微型题材,56.6,41.3,4.1,14,2,退潮防守
多元金融,1.1269780667443479,1.163623349901657,-4.3118181818181816,-3.9410243591634253,-5.974629858884728,-3.3383210205122804,0.0,0,1686030600.0,11,-0.10520023948230273,领涨,左下退潮,47.9,金融,细分题材,42.5,75.9,36.1,2,7,退潮防守
通信,-1.7045089618250244,-0.34303068182284724,-4.783,-1.8208996264036048,-5.487407523307719,-4.081730345154922,0.16216216216216217,0,16458689069.0,37,0.14207745886198908,退潮,右上加速,47.5,AI数字经济,宽基主线,46.3,73.8,8.9,3,10,退潮防守
通信设备,-1.6222565860471885,0.6844751618350912,-5.856592105263158,-3.1787510139785202,-5.185370999386974,-5.847203061447248,0.07894736842105263,0,149845119986.0,76,0.033517215280377766,修复,左上修复,47.4,AI数字经济,细分题材,46.2,73.8,8.9,3,11,修复观察
酒店餐饮,-0.2582323363665478,2.1513842622543176,-3.168,-3.5488125806397597,-6.233883166944498,-4.0299954053583775,0.0,0,668359484.0,5,0.12014971328339308,修复,左下退潮,47.2,大消费,微型题材,46.2,71.5,11.0,6,40,修复观察
固废治理,-0.10650536045547405,1.7615543611309,-3.457852941176471,-4.060651176034657,-6.797006426315566,-4.259157656673185,0.23529411764705882,0,5505696268.0,34,-0.13471360221858286,修复,左下退潮,47.0,环保公用,细分题材,48.6,59.1,13.3,10,3,修复观察
