行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分
火电设备,1.875408554040144,-4.40139307209706,0.3099999999999999,-6.583823920355547,-7.113063820521404,-3.1365785957713443,0.3333333333333333,1,816943599.3,3,0.2613180801840629,走弱,左下退潮,42.9
商用车,-5.634997981682403,0.006542470821268982,-0.28,-3.905864512768009,-6.020314873134014,-12.395298942089482,0.6,0,1260899093.69,5,-0.018016687768853346,修复,右上加速,42.8
综合电力设备商,-3.1211282708231884,0.29488513256613746,2.635,-2.6063590482499843,-8.604725044042716,-3.3716544297343387,1.0,0,2671545979.0,2,-0.1003026097888634,修复,右下降温,42.8
其他饰品,-5.891214858773449,-2.9132510674067515,2.785,0.28217086010000614,-4.087774155563451,-7.950050063310144,1.0,0,86554139.0,2,-0.053607414078826965,退潮,右上加速,42.5
数字媒体,-2.6979643694024467,1.722520743544024,-2.65,-8.082283813000013,-6.028222737769628,-9.898961096459125,0.0,0,1081804605.3600001,2,-0.34548325990592943,修复,左上修复,42.2
综合包装,-3.046968330267493,2.626127020685072,-0.5925,-5.969931813224982,-8.716619863517517,-8.056323570920576,0.25,0,376115252.0,4,0.018473367423454512,修复,左下退潮,42.2
电力设备,-2.975051631655031,-0.15272390392500057,-0.8070689655172414,-4.60197833221454,-7.33086537349662,-6.0773757629772,0.2413793103448276,1,47687228930.82,58,0.10533510515941225,退潮,左下退潮,42.0
轻工制造,-4.447750929977301,-0.4131132845308472,0.16033333333333333,-5.337525493052119,-6.173557474366975,-8.597482790393974,0.5333333333333333,0,6903631379.34,30,0.15780316880297862,退潮,左下退潮,41.9
油服工程,-6.449620336050681,-0.4836904045784947,1.6400000000000001,-3.098513137600001,-6.311506469110995,-10.0131794262171,0.7142857142857143,1,1259996481.0,7,-0.10861918633433842,退潮,右下降温,41.7
钢结构,-4.171934254408275,-0.4671760081505134,-0.012500000000000011,-2.4089851675293095,-5.060133984768466,-7.549814087036843,0.375,0,851815032.69,8,0.010330623730216315,退潮,右上加速,41.5
印染,-3.0142759859609343,1.0373359866128429,-0.8300000000000001,-4.832788297149982,-6.491275563147059,-8.036512746507752,0.25,0,244561764.0,4,-0.1329479422040597,修复,左下退潮,41.3
氮肥,-3.7579375698995015,0.6830932206640573,0.10166666666666668,-4.969460632059253,-7.337209874104422,-10.815617043999136,0.6666666666666666,0,1523241931.24,6,-0.30505796232530313,修复,左上修复,40.7
钼,12.554037245080337,-13.024816875452652,5.455,3.215098890750001,-8.369884570413467,10.632160670362879,1.0,0,5763110062.21,2,-0.15148184750628102,走弱,右下降温,40.2
电网设备,-3.1156139941174685,-0.15399680629439963,-0.25155555555555553,-5.3161885660995445,-8.055029496640909,-6.446140680227186,0.37777777777777777,1,23558798183.510002,45,-0.038534843509767214,退潮,左下退潮,39.8
其他石化,-1.9707541073836143,1.4487774386021293,-2.380909090909091,-7.436964048527428,-7.677126418642821,-9.283960204611963,0.0,0,2091033356.23,11,-0.1357272384797914,修复,左下退潮,39.7
多业态零售,-4.439722994599808,-1.4042026464370287,0.8526666666666666,-4.652304748610048,-6.224978482352572,-9.074496866389936,0.6666666666666666,0,1633416381.6599998,15,0.1989651490975557,退潮,左上修复,39.6
房地产,-4.062452594391764,-0.8569196289507811,-1.0082539682539682,-4.252622781292292,-6.496079836958435,-9.613205957664073,0.30158730158730157,1,15959287241.279999,63,0.07992171362282208,退潮,左上修复,39.3
聚氨酯,-1.9542183673775393,0.5299028889911493,-0.42000000000000004,-6.450308919231995,-7.985152506880655,-9.218454440936819,0.4,0,3282411763.2,5,-0.2223109525384961,修复,左下退潮,39.1
光伏发电,-6.772055233123862,-0.9842345828468252,0.3809090909090909,-2.03049996698762,-5.726411646452112,-8.24228207407156,0.45454545454545453,0,6728465716.21,11,0.25542761382896684,退潮,右上加速,38.3
公交,-4.342350645050082,1.9193834946914452,-0.8916666666666667,-5.1317561635370375,-7.182366378890681,-8.000276677282303,0.16666666666666666,0,371515685.4,6,-0.13785165832347424,修复,左下退潮,38.0
有色金属,5.9021911940712934,-1.7793915108166614,-0.4457142857142857,-6.93708930604886,-8.110013343842281,-2.0531272960831237,0.47619047619047616,0,31485807298.809998,21,-0.1515736744670566,走弱,左下退潮,37.9
汽车服务,-3.6803626290963454,-0.23168240435513296,-0.47250000000000003,-4.4016201458031095,-6.022619495047865,-9.20639781235516,0.25,0,150306940.0,4,-0.031109184156690617,退潮,左上修复,37.6
乘用车,-5.430360999942064,-2.0634048853090623,1.8559999999999999,-2.5780047627520064,-6.43164635262774,-10.147620413933666,0.8,0,2770637070.13,5,0.22968354043705763,退潮,右上加速,37.5
跨境物流,-5.816297358710519,-1.383461086861659,-0.05166666666666662,-3.6711308656907526,-4.83479865621903,-11.472670407304141,0.4166666666666667,0,749918663.5799999,12,0.0042747039478250315,退潮,右上加速,37.4
超市,-4.461301619424315,-2.4711087206181737,1.0714285714285714,-2.6407291483236284,-6.250286482810974,-8.37164004081149,0.7142857142857143,1,1609674226.62,7,-0.15157519120163887,退潮,右上加速,37.4
水泥,-4.131098026827925,1.2952481912500717,-1.4166666666666667,-5.009170286759246,-6.592977475183515,-10.81359352415724,0.2222222222222222,0,883856661.62,9,-0.21768166372023423,修复,左上修复,37.3
地面兵装Ⅱ,0.21837681953557805,-0.1554094053215706,-2.3742857142857146,-4.14049610760816,-7.652466379234468,-5.651948885571201,0.0,0,4510468954.65,7,-0.07957986639076597,走弱,左下退潮,37.1
租赁,-0.25313964052416926,-1.480644319831808,-0.32,-3.079271983999976,-6.582279148958636,-7.495546521627716,0.3333333333333333,0,691467104.0,3,-0.08431180575639241,退潮,右上加速,36.8
工程机械,2.82106400534042,-1.4071111660641684,-1.232,-5.937948721856001,-7.267050849140677,-1.7331517900802007,0.0,0,1812740090.91,5,-0.012976113625799646,走弱,左下退潮,36.6
专业工程,1.5599812049686745,0.2723427949567741,-1.8199999999999998,-7.980709134923458,-9.651060479640616,-1.2037382073434522,0.2222222222222222,0,2680401280.6499996,9,-0.3242166100433994,领涨,左下退潮,36.2
农化制品,-2.8987270828009706,-0.005217816367973249,-0.9044,-6.053849240902098,-7.63979714751204,-8.761962466754625,0.24,0,4680331168.85,25,-0.02508406448867695,退潮,左下退潮,35.8
汽车,-3.169573396070987,-0.6261155875714989,-0.980909090909091,-5.770240904747603,-6.815633882206384,-8.162131771461512,0.3333333333333333,0,24901889597.87,99,0.009944429679670241,退潮,左下退潮,35.5
餐饮,-4.1376184805788085,-0.7342442360203223,-0.4100000000000001,-3.518232469881244,-4.876145810630383,-10.899365699373897,0.25,0,134131103.0,4,-0.17723961060063642,退潮,右上加速,35.4
农业综合Ⅱ,-4.696266991629709,-2.5422715917563354,0.88,-3.3821497360000174,-7.48150309446165,-11.772182979321165,1.0,0,48872824.5,1,0.046678565118512205,退潮,右上加速,35.3
电池,1.2189745976099524,-1.6778450571356291,-0.958,-6.667765159396,-9.732281836276735,-1.252956604718647,0.3,1,8552464038.65,10,-0.14539279397749683,走弱,左下退潮,35.1
普钢,-3.9753840689831086,-1.4882444283787304,0.5783333333333333,-3.047193341528709,-6.554359698990608,-9.450258485367014,0.5,0,478756194.88,6,0.019342186085955504,退潮,右上加速,34.6
传媒,-5.377591996659651,-0.03526247552291858,-0.7581818181818182,-4.858047703735336,-7.941014543439118,-9.83324392586865,0.36363636363636365,0,14746983143.150002,55,0.09469581135570948,退潮,左下退潮,34.6
煤炭,-7.365818964514227,-1.82421624614299,1.4426666666666668,-2.9003183025462564,-5.6919591814882375,-13.494121184119756,0.8666666666666667,0,6930014895.18,15,-0.2518158731709871,退潮,右上加速,34.4
社会服务,-5.393395182929672,-0.8291953658462073,-0.4757894736842106,-3.2526932528487484,-6.910016135202768,-9.155745574347819,0.3684210526315789,1,2678324868.55,19,-0.11662136237052712,退潮,右上加速,34.4
公用事业,-4.914738598418559,-1.5806092310543278,-0.518076923076923,-5.349702864483364,-8.05253316337472,-10.546493214965524,0.4230769230769231,1,4951829237.06,26,0.18754372217945625,退潮,左下退潮,34.4
钢铁,-1.9404576152534103,-2.00312320540829,-0.16166666666666676,-4.682391974350342,-8.437723459170797,-7.896354395754002,0.7222222222222222,0,5632322195.51,18,-0.07127008292272141,退潮,左下退潮,34.4
清洁小家电,-3.9399108549037685,-2.31958116398091,2.2649999999999997,-4.604591869553132,-8.104893606104024,-7.75620749888718,1.0,0,642902536.0,4,-0.033298419154118575,退潮,左下退潮,34.2
钾肥,-3.0991977111949125,-0.15265334045736903,0.7925000000000001,-6.856469335909388,-8.372683013942117,-11.694541158623084,0.5,0,4112243094.2500005,4,-0.3141710825050996,退潮,左上修复,33.2
镍,-1.3107215873905547,-1.9577019693789344,1.9,-8.885294705000002,-13.638839083798404,-5.051142916763096,1.0,0,2968118440.0,1,-0.2450790702766612,退潮,左下退潮,33.1
航海装备Ⅲ,-1.0954479257297571,-1.866900272092816,-0.1419999999999999,-4.919270149801602,-8.07558116333803,-5.737264078206261,0.4,0,5147121727.0,5,-0.047171389102142025,退潮,左下退潮,32.9
焦炭Ⅱ,-8.875968979824002,-2.6685640036292106,0.8728571428571428,-2.2551847536519065,-5.6463098613006135,-14.264024108046314,0.8571428571428571,0,594082043.14,7,-0.3513028540994879,退潮,右上加速,32.0
底盘与发动机系统,-4.059164882085135,-0.6892235778231707,-0.8517910447761194,-7.046288847302584,-8.258154510884507,-7.898654385622617,0.23880597014925373,1,22919287822.78,67,-0.04098831317451501,退潮,左下退潮,31.9
商用载货车,-3.1085275370095906,-3.097555538036653,0.517142857142857,-3.6608041015953274,-7.665174944607312,-8.535408218786333,0.42857142857142855,0,4195924916.49,7,0.2787600759339055,退潮,左下退潮,31.6
电力,-6.197458706964468,-1.8788683158665034,-0.3323404255319149,-4.21942623592707,-6.247188151072869,-9.54967362445317,0.574468085106383,0,17256359546.9,47,-0.11450833868236499,退潮,右上加速,31.0
民爆制品,-4.518231392617049,-0.043219068823044715,-1.6461538461538463,-5.7466727516768294,-8.225059206502571,-9.024428353187586,0.07692307692307693,0,3257669314.79,13,0.14193745844571293,退潮,左下退潮,30.7
通信设备,0.8822224692503452,-0.4574955167717709,-3.364814814814815,-9.45448323793665,-11.402683287491456,-3.8617913485544775,0.07407407407407407,0,45004917534.44,27,-0.1700613142449927,走弱,左下退潮,30.7
商业地产,-4.1316582056203845,-2.6414558056092274,-0.433,-3.439209803310994,-6.817057748271004,-9.439746889395195,0.5,0,1566183929.1799998,10,-0.060361736211479444,退潮,左上修复,30.0
配电设备,-3.245470124225658,-0.8879850615618428,-0.6980000000000001,-6.525294619820787,-8.896612369456436,-4.205661205333156,0.26666666666666666,1,2940743252.07,15,-0.16117809978962616,退潮,左下退潮,29.9
电信运营商,-3.565795393860782,-2.390942762300703,-0.13333333333333333,-2.3119090208888804,-6.176163673915946,-9.506643493452971,0.3333333333333333,0,2281159356.0,3,-0.10110652760058036,退潮,右上加速,29.8
贸易Ⅱ,-5.803000357865646,-0.3819463127468466,-0.8125,-4.335971472226574,-7.787519898156992,-8.71263349151995,0.375,0,2130221432.96,16,-0.10399950550247905,退潮,右下降温,29.6
工业金属,-2.817509832608682,-1.2685254095180771,0.22666666666666663,-5.297465559089176,-9.568191629577305,-7.771832778141629,0.5185185185185185,0,14522224441.96,27,-0.2104775121333592,退潮,左下退潮,29.2
小家电,-7.667179282923839,0.40968240475997436,0.29000000000000004,-6.285741508300003,-9.72171622448662,-11.827167640466662,0.5,0,109290483.0,2,-0.2607363912755405,修复,左下退潮,28.8
玻璃玻纤,-0.750566445911517,-7.313232816049687,-0.5985714285714282,-2.797562228179895,-9.650188287436556,0.08157462350848466,0.42857142857142855,1,2285392668.66,7,-0.4046913811002253,退潮,左下退潮,28.7
啤酒,-8.010148795767277,-3.1265950367244564,0.5828571428571429,-3.6224934346122395,-6.841963054735222,-16.721417392362127,0.7142857142857143,0,1410203273.09,7,-0.05510131891084524,退潮,右上加速,28.2
家居用品,-6.200972073769532,-1.1465230198223584,-0.8508,-6.140040128326907,-7.735229636610064,-12.115463407986526,0.48,0,2026240282.0900002,25,-0.17577280593934907,退潮,左上修复,26.7
其他家电Ⅱ,-4.684883700545462,-3.4805315757255215,1.13,-5.2175839825749915,-8.522833787418204,-8.840417875110862,1.0,0,93470754.32,2,-0.258663313638252,退潮,左下退潮,26.6
其他农产品加工,-6.806946163725125,-3.3761106369838116,0.5975000000000001,-6.088525867615225,-8.216978247072316,-13.51518379003438,0.5,0,1308288720.05,8,0.40359944261161895,退潮,左上修复,26.3
旅游及景区,-7.082226208359402,-2.724815768068366,-0.185,-4.186081240624007,-7.060228834623638,-13.3490942372683,0.5,0,920172276.54,10,-0.108306161965677,退潮,右上加速,25.2
粮食种植,-10.726114479889693,-9.27898551410747,1.38,-1.3969766288000174,-12.73200550406436,-17.364319891507186,1.0,0,529409958.0,2,0.1355626580687055,退潮,右下降温,24.4
小金属,15.781745696564165,-6.3401345500910535,-3.27875,-4.409573688017976,-14.030552642344619,9.404584170029606,0.125,0,34356521908.86,8,-0.2987587156840421,走弱,左下退潮,24.4
通信,-4.326711911878301,0.12727679966279112,-1.7646666666666666,-8.214782739209326,-12.060780129942273,-8.295332622117424,0.13333333333333333,0,4132922475.5299997,15,-0.21828965539420808,修复,左下退潮,24.0
贵金属,-6.5223163937807245,-8.187981124389585,1.7711111111111113,-5.951679101974494,-15.269435915273899,-9.833642477856785,0.8888888888888888,1,8340293294.99,9,-0.20159310519677665,退潮,左下退潮,24.0
风力发电,-9.155804799292328,-2.27231018606343,-1.322,-3.8010235559125416,-6.778521001954541,-12.373915840192984,0.2,0,4542977024.78,15,0.08356514361459744,退潮,右上加速,23.9
电动乘用车,-8.177093165832602,-2.860993964060224,0.8566666666666668,-4.158438367425921,-9.168856944272253,-13.346343267647365,0.6666666666666666,0,6584186775.559999,3,0.02878572864035811,退潮,右上加速,23.8
铜,-3.0745614176912426,-9.49781466478832,0.8225,-8.151814209844154,-17.13987971331371,-9.181987499152344,0.75,0,28905398714.73,16,-0.36333752202715486,退潮,左下退潮,21.8
焦煤,-12.37798883763674,-5.8215118062011415,1.077,-4.64334898870562,-9.115674615269132,-20.656926121609974,0.9,0,2085054047.54,10,-0.3076289704484366,退潮,左上修复,20.3
改性塑料,-1.3656724466279673,-6.008892156005317,-3.502,-9.418867932671205,-9.89215007229356,-8.55882884428425,0.2,0,2184715062.75,5,-0.20341173884512498,退潮,左下退潮,20.0
IT服务Ⅱ,-5.273102948177633,-0.8520232987753739,-1.417872340425532,-8.308545851566674,-11.12757943848558,-9.508548237590364,0.1702127659574468,0,15564167008.55,47,-0.20374381169645273,退潮,左下退潮,18.9
火力发电,-9.203719919150663,-6.662333401128001,0.6864516129032259,-4.93967853857864,-8.534346311348228,-12.390040182462991,0.5483870967741935,0,21725756232.989998,31,-0.294554459421442,退潮,左上修复,17.0
光伏辅材,-5.803360675762307,-5.716407729439239,-2.0777777777777775,-3.9923712125007116,-9.017151697488469,-10.513025248500385,0.2222222222222222,0,3033098645.8900003,9,0.021224183812666553,退潮,右上加速,17.0
油气开采Ⅱ,-10.19966205659472,-2.253905152863839,-1.53,-8.976296397723992,-10.390745477067576,-16.83376781883674,0.4,0,2328103596.0,5,-0.15440155232194408,退潮,左下退潮,16.7
医疗美容,-6.590223645349511,-3.9415264142256894,-0.65,-4.974015017499999,-7.272086378182651,-9.196345522596195,0.0,0,20597325.5,1,-0.15652952918216434,退潮,左下退潮,16.5
横向通用软件,-13.266556269336649,-10.678289301650421,1.7155555555555557,-4.257495175692727,-17.550406459895108,-18.07748882554253,0.4444444444444444,1,3646128147.0299997,9,-0.2596233775128085,退潮,右下降温,15.3
专业连锁Ⅲ,-7.262590602409477,-3.4012107763443953,-1.1533333333333333,-7.809775939022234,-11.263147058264988,-16.70454750796715,0.3333333333333333,0,454817344.95000005,3,-0.0837100152149105,退潮,左下退潮,15.1
基础建设,-6.80748765378821,-3.890216391894714,-2.855454545454546,-7.6519669910951045,-10.364606034786139,-14.907399014958179,0.18181818181818182,0,1318585539.0,11,-0.0976387673394159,退潮,左下退潮,12.8
白银,-10.49826696305455,-7.764450853372918,-0.043333333333333335,-11.185804502611107,-20.889809486518974,-16.38573798374845,0.3333333333333333,0,3088592627.1800003,3,-0.39051981899322297,退潮,左下退潮,8.9
